"id","formula_masters_id","sline_id","sob_master_id","step_number","parent","bmr_show","sub_line_number","step_type","test_method","text_detail","specification","created_at","updated_at"
"5142","MF2503004","5","SOB001","4","1","1","1","0","สังเกตด้วยตา (Visual)","- ความเป็นเนื้อเดียวกัน(Homogeneity)","เป็นเนื้อเดียวกัน","2025-03-07 09:59:10","2025-03-10 03:49:15"
"5143","MF2503004","6","SOB001","2","","1","2","0","ดมกลิ่น  (Smell)","กลิ่น (Odor)","กลิ่นเฉพาะตัว","2025-03-07 09:59:10","2025-03-10 04:01:46"
"5144","MF2503004","7","SOB001","3","","1","3","0","สัมผัสด้วยมือ (Touch)","เนื้อสัมผัส (Texture)","สัมผัสลื่น","2025-03-07 09:59:10","2025-03-07 09:59:10"
"5145","MF2503004","8","SOB001","4","","1","4","0","pH meter","ความเป็นกรด-เบส (pH)","7.00 - 8.00","2025-03-07 09:59:10","2025-03-10 04:32:30"
"5146","MF2503004","9","SOB001","5","","1","5","0","Laboratory Viscometers","ความหนืด (Viscosity) *ถ้ามี","","2025-03-07 09:59:10","2025-03-10 04:34:23"
"5147","MF2503004","10","SOB001","6","","1","6","0","ถ้วยวัดความถ่วงจำเพาะ (Density cup)","ความถ่วงจำเพาะ (Specific gravity) *ถ้ามี","","2025-03-07 09:59:10","2025-03-10 04:34:23"
"5148","MF2503004","12","SOB001","7","","1","7","0","(น้ำหนักที่ได้ / น้ำหนักตามทฤษฏี) x 100","%yield","","2025-03-07 09:59:10","2025-03-10 04:34:24"
"5149","MF2503005","1","SOB001","1","","1","1","0","สังเกตด้วยตา (Visual)","ลักษณะภายนอก (Appearances)","เนื้อครีม","2025-03-11 02:01:55","2025-03-11 02:10:53"
"5150","MF2503005","2","SOB001","1","1","1","1","0","สังเกตด้วยตา (Visual)","- สถานะ(State)","กึ่งแข็งกึ่งเหลว","2025-03-11 02:01:55","2025-03-11 02:10:59"
"5151","MF2503005","3","SOB001","2","1","1","1","0","สังเกตด้วยตา (Visual)","- ความใส(Clarity)","ทึบแสง","2025-03-11 02:01:55","2025-03-11 02:11:00"
"5152","MF2503005","4","SOB001","3","1","1","1","0","สังเกตด้วยตา (Visual)","- สี(Color)","สีเบจตามตัวอย่าง","2025-03-11 02:01:55","2025-03-11 02:11:07"
"5153","MF2503005","5","SOB001","4","1","1","1","0","สังเกตด้วยตา (Visual)","- ความเป็นเนื้อเดียวกัน(Homogeneity)","เป็นเนื้อเดียวกัน","2025-03-11 02:01:55","2025-03-11 02:11:13"
"5154","MF2503005","6","SOB001","2","","1","2","0","ดมกลิ่น  (Smell)","กลิ่น (Odor)","ไม่มีกลิ่น","2025-03-11 02:01:55","2025-03-11 02:01:55"
"5155","MF2503005","7","SOB001","3","","1","3","0","สัมผัสด้วยมือ (Touch)","เนื้อสัมผัส (Texture)","เนื้อครีมบางเบาเคลือบผิว","2025-03-11 02:01:55","2025-03-11 02:11:24"
"5156","MF2503005","8","SOB001","4","","1","4","0","pH METER","ความเป็นกรด-เบส (pH)","6.0-7.0","2025-03-11 02:01:55","2025-03-11 02:12:48"
"5157","MF2503005","9","SOB001","5","","1","5","0","Laboratory Viscometers","ความหนืด (Viscosity) *ถ้ามี","-","2025-03-11 02:01:55","2025-03-11 02:01:55"
"5158","MF2503005","10","SOB001","6","","1","6","0","ถ้วยวัดความถ่วงจำเพาะ (Density cup)","ความถ่วงจำเพาะ (Specific gravity) *ถ้ามี","1.0","2025-03-11 02:01:55","2025-03-11 02:12:25"
"5159","MF2503005","12","SOB001","7","","1","7","0","(น้ำหนักที่ได้ / น้ำหนักตามทฤษฏี) x 100","%yield","-","2025-03-11 02:01:55","2025-03-11 02:01:55"
"5160","MF2503006","1","SOB001","1","","1","1","0","สังเกตด้วยตา (Visual)","ลักษณะภายนอก (Appearances)","ของเหลว","2025-03-11 04:16:32","2025-03-11 06:08:29"
"5161","MF2503006","2","SOB001","1","1","1","1","0","สังเกตด้วยตา (Visual)","- สถานะ(State)","ของเหลว","2025-03-11 04:16:32","2025-03-11 04:16:32"
"5162","MF2503006","3","SOB001","2","1","1","1","0","สังเกตด้วยตา (Visual)","- ความใส(Clarity)","ทึบแสง","2025-03-11 04:16:32","2025-03-11 06:08:30"
"5163","MF2503006","4","SOB001","3","1","1","1","0","สังเกตด้วยตา (Visual)","- สี(Color)","สีขาวอมเหลือง","2025-03-11 04:16:32","2025-03-11 06:08:36"
"5164","MF2503006","5","SOB001","4","1","1","1","0","สังเกตด้วยตา (Visual)","- ความเป็นเนื้อเดียวกัน(Homogeneity)","เป็นเนื้อเดียวกัน","2025-03-11 04:16:32","2025-03-11 06:08:38"
"5165","MF2503006","6","SOB001","2","","1","2","0","ดมกลิ่น  (Smell)","กลิ่น (Odor)","ไม่มีกลิ่น","2025-03-11 04:16:32","2025-03-11 04:16:32"
"5166","MF2503006","7","SOB001","3","","1","3","0","สัมผัสด้วยมือ (Touch)","เนื้อสัมผัส (Texture)","บางเบาแตกตัวเป็นน้ำ","2025-03-11 04:16:32","2025-03-11 06:08:46"
"5167","MF2503006","8","SOB001","4","","1","4","0","- กระดาษยูนิเวอร์ซัลอินดิเคเตอร์ (Universal indicator)","ความเป็นกรด-เบส (pH)","6.0-7.0","2025-03-11 04:16:32","2025-03-11 06:15:45"
"5168","MF2503006","9","SOB001","5","","1","5","0","Laboratory Viscometers","ความหนืด (Viscosity) *ถ้ามี","Rotor 1, 6 rpm","2025-03-11 04:16:32","2025-08-13 07:58:28"
"5169","MF2503006","10","SOB001","6","","1","6","0","- กระบอกตวง (cylinder)","ความถ่วงจำเพาะ (Specific gravity) *ถ้ามี","0.96","2025-03-11 04:16:32","2025-03-11 06:09:20"
"5170","MF2503006","12","SOB001","7","","1","7","0","(น้ำหนักที่ได้ / น้ำหนักตามทฤษฏี) x 100","%yield","-","2025-03-11 04:16:32","2025-03-11 04:16:32"
"5171","MF2503007","1","SOB001","1","","1","1","0","สังเกตด้วยตา (Visual)","ลักษณะภายนอก (Appearances)","เจลใส","2025-03-11 04:40:22","2025-03-11 04:58:49"
"5172","MF2503007","2","SOB001","1","1","1","1","0","สังเกตด้วยตา (Visual)","- สถานะ(State)","ของเหลว","2025-03-11 04:40:22","2025-03-11 04:40:22"
"5173","MF2503007","3","SOB001","2","1","1","1","0","สังเกตด้วยตา (Visual)","- ความใส(Clarity)","โปร่งใส","2025-03-11 04:40:22","2025-03-11 04:58:55"
"5174","MF2503007","4","SOB001","3","1","1","1","0","สังเกตด้วยตา (Visual)","- สี(Color)","ไม่มีสี","2025-03-11 04:40:22","2025-03-11 04:40:22"
"5175","MF2503007","5","SOB001","4","1","1","1","0","สังเกตด้วยตา (Visual)","- ความเป็นเนื้อเดียวกัน(Homogeneity)","เป็นเนื้อเดียวกัน","2025-03-11 04:40:22","2025-03-11 04:59:28"
"5176","MF2503007","6","SOB001","2","","1","2","0","ดมกลิ่น  (Smell)","กลิ่น (Odor)","กลิ่น RCF00026","2025-03-11 04:40:22","2025-03-11 04:59:51"
"5177","MF2503007","7","SOB001","3","","1","3","0","สัมผัสด้วยมือ (Touch)","เนื้อสัมผัส (Texture)","สัมผัสลื่น ชุ่มชื่น","2025-03-11 04:40:22","2025-03-11 05:00:25"
"5178","MF2503007","8","SOB001","4","","1","4","0","pH meter","ความเป็นกรด-เบส (pH)","5","2025-03-11 04:40:22","2025-03-11 06:04:25"
"5179","MF2503007","9","SOB001","5","","1","5","0","Laboratory Viscometers","ความหนืด (Viscosity) *ถ้ามี","วัดไม่ได้","2025-03-11 04:40:22","2025-03-11 05:58:15"
"5180","MF2503007","10","SOB001","6","","1","6","0","ถ้วยวัดความถ่วงจำเพาะ (Density cup)","ความถ่วงจำเพาะ (Specific gravity) *ถ้ามี","1","2025-03-11 04:40:22","2025-03-11 06:04:41"
"5181","MF2503007","12","SOB001","7","","1","7","0","(น้ำหนักที่ได้ / น้ำหนักตามทฤษฏี) x 100","%yield","-","2025-03-11 04:40:22","2025-03-11 04:40:22"
"5182","MF2503008","1","SOB001","1","","1","1","0","สังเกตด้วยตา (Visual)","ลักษณะภายนอก (Appearances)","เซรั่ม","2025-03-11 07:32:07","2025-03-11 07:32:07"
"5183","MF2503008","2","SOB001","1","1","1","1","0","สังเกตด้วยตา (Visual)","- สถานะ(State)","ของเหลว","2025-03-11 07:32:07","2025-03-11 07:32:07"
"5184","MF2503008","3","SOB001","2","1","1","1","0","สังเกตด้วยตา (Visual)","- ความใส(Clarity)","","2025-03-11 07:32:07","2025-03-11 07:32:07"
"5185","MF2503008","4","SOB001","3","1","1","1","0","สังเกตด้วยตา (Visual)","- สี(Color)","ไม่มีสี","2025-03-11 07:32:07","2025-03-11 07:32:07"
"5186","MF2503008","5","SOB001","4","1","1","1","0","สังเกตด้วยตา (Visual)","- ความเป็นเนื้อเดียวกัน(Homogeneity)","","2025-03-11 07:32:07","2025-03-11 07:32:07"
"5187","MF2503008","6","SOB001","2","","1","2","0","ดมกลิ่น  (Smell)","กลิ่น (Odor)","ไม่มีกลิ่น","2025-03-11 07:32:07","2025-03-11 07:32:07"
"5188","MF2503008","7","SOB001","3","","1","3","0","สัมผัสด้วยมือ (Touch)","เนื้อสัมผัส (Texture)","สัมผัสลื่น","2025-03-11 07:32:07","2025-03-11 07:32:07"
"5189","MF2503008","8","SOB001","4","","1","4","0","- กระดาษยูนิเวอร์ซัลอินดิเคเตอร์ (Universal indicator)","ความเป็นกรด-เบส (pH)","-","2025-03-11 07:32:07","2025-03-11 07:32:07"
"5190","MF2503008","9","SOB001","5","","1","5","0","Laboratory Viscometers","ความหนืด (Viscosity) *ถ้ามี","-","2025-03-11 07:32:07","2025-03-11 07:32:07"
"5191","MF2503008","10","SOB001","6","","1","6","0","- กระบอกตวง (cylinder)","ความถ่วงจำเพาะ (Specific gravity) *ถ้ามี","-","2025-03-11 07:32:07","2025-03-11 07:32:07"
"5192","MF2503008","12","SOB001","7","","1","7","0","(น้ำหนักที่ได้ / น้ำหนักตามทฤษฏี) x 100","%yield","-","2025-03-11 07:32:07","2025-03-11 07:32:07"
"5193","MF2503009","1","SOB001","1","","1","1","0","สังเกตด้วยตา (Visual)","ลักษณะภายนอก (Appearances)","ครีม","2025-03-11 07:36:12","2025-04-23 06:16:34"
"5194","MF2503009","2","SOB001","1","1","1","1","0","สังเกตด้วยตา (Visual)","- สถานะ(State)","กึ่งแข็งกึ่งเหลว","2025-03-11 07:36:12","2025-04-23 06:16:43"
"5195","MF2503009","3","SOB001","2","1","1","1","0","สังเกตด้วยตา (Visual)","- ความใส(Clarity)","ทึบแสง","2025-03-11 07:36:12","2025-04-23 06:17:01"
"5196","MF2503009","4","SOB001","3","1","1","1","0","สังเกตด้วยตา (Visual)","- สี(Color)","ไม่มีสี","2025-03-11 07:36:12","2025-03-11 07:36:12"
"5197","MF2503009","5","SOB001","4","1","1","1","0","สังเกตด้วยตา (Visual)","- ความเป็นเนื้อเดียวกัน(Homogeneity)","เป็นเนื้อเดียวกัน","2025-03-11 07:36:12","2025-04-23 06:17:04"
"5198","MF2503009","6","SOB001","2","","1","2","0","ดมกลิ่น  (Smell)","กลิ่น (Odor)","RCF00006	Charming CA 7156","2025-03-11 07:36:12","2025-04-23 06:17:17"
"5199","MF2503009","7","SOB001","3","","1","3","0","สัมผัสด้วยมือ (Touch)","เนื้อสัมผัส (Texture)","เกลี่ยง่าย บางเบา","2025-03-11 07:36:12","2025-04-23 06:17:27"
"5200","MF2503009","8","SOB001","4","","1","4","0","- เครื่องวัด pH (pH Meter)","ความเป็นกรด-เบส (pH)","5-6","2025-03-11 07:36:12","2025-04-23 06:19:53"
"5201","MF2503009","9","SOB001","5","","1","5","0","Laboratory Viscometers","ความหนืด (Viscosity) *ถ้ามี","S4, 6rpm, %T>60","2025-03-11 07:36:12","2025-04-23 06:19:50"
"5202","MF2503009","10","SOB001","6","","1","6","0","-  ถ้วยวัดความหนาแน่น (Gravity Cup)","ความถ่วงจำเพาะ (Specific gravity) *ถ้ามี","1","2025-03-11 07:36:12","2025-04-23 06:19:15"
"5203","MF2503009","12","SOB001","7","","1","7","0","(น้ำหนักที่ได้ / น้ำหนักตามทฤษฏี) x 100","%yield","-","2025-03-11 07:36:12","2025-03-11 07:36:12"
"5204","MF2503010","1","SOB001","1","","1","1","0","สังเกตด้วยตา (Visual)","ลักษณะภายนอก (Appearances)","เซรั่ม","2025-03-11 07:48:21","2025-03-11 07:48:21"
"5205","MF2503010","2","SOB001","1","1","1","1","0","สังเกตด้วยตา (Visual)","- สถานะ(State)","ของเหลว","2025-03-11 07:48:21","2025-03-11 07:48:21"
"5206","MF2503010","3","SOB001","2","1","1","1","0","สังเกตด้วยตา (Visual)","- ความใส(Clarity)","ทึบแสง","2025-03-11 07:48:21","2025-04-23 06:50:53"
"5207","MF2503010","4","SOB001","3","1","1","1","0","สังเกตด้วยตา (Visual)","- สี(Color)","สีน้ำตาลตามตัวอย่าง","2025-03-11 07:48:21","2025-04-23 06:50:59"
"5208","MF2503010","5","SOB001","4","1","1","1","0","สังเกตด้วยตา (Visual)","- ความเป็นเนื้อเดียวกัน(Homogeneity)","เป็นเนื้อเดียวกัน","2025-03-11 07:48:21","2025-04-23 06:51:00"
