"id","formula_masters_id","topic_masters_id","registration_document_id","product_code","bmr_lot","bmr_dom","bmr_pamount","bmr_ind","record_status","month_number","batch_size","theoretical_yield","theoretical_yield_percent","standard_yield","standard_yield_percent","actual_yield","actual_yield_percent","lost_the_mixing_process","lost_the_mixing_process_percent","text_note1","year_number","users_id","document_statuses_id","created_at","updated_at"
"5121","MF2303015","2","FM-PD-09","FBT150","FBT150L12B05","06/26/2025","50.2200","06/26/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 50 kg. + loss 1% (0.50 kg.) = จำนวนที่ต้องการ 50.50 kg.","2025","49","2","2025-06-17 02:38:33","2025-06-17 02:39:52"
"5122","MF2504012","2","FM-PD-09","LMR160","LMR160L02B17","06/23/2025","306.0300","06/23/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-17 03:10:01","2025-06-17 03:11:14"
"5123","MF2504012","2","FM-PD-09","LMR160","LMR160L02B18","06/23/2025","306.0300","06/23/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-17 03:11:56","2025-06-17 03:12:06"
"5124","MF2504012","2","FM-PD-09","LMR160","LMR160L02B19","06/23/2025","306.0300","06/23/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-17 03:12:43","2025-06-17 03:12:49"
"5125","MF2504012","2","FM-PD-09","LMR160","LMR160L02B20","06/23/2025","306.0300","06/23/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-17 03:13:20","2025-06-17 03:13:31"
"5126","MF2505017","2","FM-PD-09","CAS30","CAS30L04B01","06/24/2025","15.8500","06/24/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 15.54 kg. + loss 2.00 % (0.31 kg.) = จำนวนที่ต้องการ 15.85 kg.","2025","49","2","2025-06-17 06:44:27","2025-06-17 06:45:05"
"5127","MF2504015","2","FM-PD-09","LAR160","LAR160L02B13","06/24/2025","306.0300","06/24/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-17 06:56:51","2025-06-17 06:57:06"
"5128","MF2504015","2","FM-PD-09","LAR160","LAR160L02B14","06/24/2025","306.0300","06/24/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-17 06:57:37","2025-06-17 06:57:48"
"5129","MF2504015","2","FM-PD-09","LAR160","LAR160L02B15","06/24/2025","306.0300","06/24/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-17 06:58:15","2025-06-17 06:58:32"
"5130","MF2504012","2","FM-PD-09","LMR160","LMR160L02B21","06/25/2025","306.0300","06/25/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-17 06:59:28","2025-06-17 06:59:45"
"5131","MF2504012","2","FM-PD-09","LMR160","LMR160L02B22","06/25/2025","306.0300","06/25/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-17 07:00:07","2025-06-17 07:00:14"
"5132","MF2504012","2","FM-PD-09","LMR160","LMR160L02B23","06/25/2025","306.0300","06/25/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-17 07:00:47","2025-06-17 07:01:00"
"5133","MF2504012","2","FM-PD-09","LMR160","LMR160L02B24","06/25/2025","306.0300","06/25/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-17 07:01:33","2025-06-17 07:01:41"
"5134","MF2504015","2","FM-PD-09","LAR160","LAR160L02B16","06/26/2025","306.0300","06/26/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-17 07:02:50","2025-06-17 07:03:15"
"5135","MF2504015","2","FM-PD-09","LAR160","LAR160L02B17","06/26/2025","306.0300","06/26/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-17 07:03:47","2025-06-17 07:03:57"
"5136","MF2504015","2","FM-PD-09","LAR160","LAR160L02B18","06/26/2025","102.0100","06/26/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 101 kg + Loss 1% ( 1.01 kg) = จำนวนที่ต้องผลิต 102.01 kg","2025","49","2","2025-06-17 07:05:10","2025-06-17 07:06:13"
"5137","MF2505016","2","FM-PD-09","COC100","COC100L01B02","06/24/2025","1.3800","06/24/2025","1","6","","","","","","","","","","เผื่อ Loss ตามสเกลของห้องแล็บ","2025","49","2","2025-06-17 07:26:59","2025-06-17 07:27:08"
"5138","MF2504012","2","FM-PD-09","LMR160","LMR160L02B17","06/20/2025","306.0300","06/20/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-17 09:16:59","2025-06-17 09:17:11"
"5139","MF2504012","2","FM-PD-09","LMR160","LMR160L02B18","06/20/2025","306.0300","06/20/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-17 09:17:39","2025-06-17 09:17:48"
"5140","MF2504012","2","FM-PD-09","LMR160","LMR160L02B19","06/20/2025","306.0300","06/20/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-17 09:18:18","2025-06-17 09:18:25"
"5141","MF2504012","2","FM-PD-09","LMR160","LMR160L02B20","06/20/2025","306.0300","06/20/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-17 09:18:53","2025-06-17 09:19:01"
"5142","MF2504015","2","FM-PD-09","LAR160","LAR160L02B13","06/20/2025","306.0300","06/20/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-17 09:19:34","2025-06-17 09:19:44"
"5143","MF2504015","2","FM-PD-09","LAR160","LAR160L02B14","06/20/2025","306.0300","06/20/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-17 09:20:11","2025-06-17 09:20:16"
"5144","MF2504015","2","FM-PD-09","LAR160","LAR160L02B15","06/20/2025","306.0300","06/20/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-17 09:20:43","2025-06-17 09:20:53"
"5145","MF2502011","2","FM-PD-09","LAS42","LAS42L03B19","06/26/2025","213.1600","06/26/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-06-18 06:41:08","2025-06-18 06:43:54"
"5146","MF2502011","2","FM-PD-09","LAS42","LAS42L03B20","06/26/2025","213.1600","06/26/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-06-18 06:45:32","2025-06-18 06:45:55"
"5147","MF2502010","2","FM-PD-09","LMS42","LMS42L03B19","06/26/2025","213.1600","06/26/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-06-18 06:46:38","2025-06-18 06:46:49"
"5148","MF2502010","2","FM-PD-09","LMS42","LMS42L03B20","06/26/2025","213.1600","06/26/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-06-18 06:47:24","2025-06-18 06:47:39"
"5149","MF2504012","2","FM-PD-09","LMR160","LMR160L02B25","06/26/2025","306.0300","06/26/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-18 06:49:30","2025-06-18 06:49:49"
"5150","MF2504012","2","FM-PD-09","LMR160","LMR160L02B26","06/26/2025","306.0300","06/26/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-18 06:50:17","2025-06-18 06:50:30"
"5151","MF2504012","2","FM-PD-09","LMR160","LMR160L02B27","06/26/2025","306.0300","06/26/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-18 06:51:04","2025-06-18 06:51:23"
"5152","MF2504012","2","FM-PD-09","LMR160","LMR160L02B28","06/26/2025","306.0300","06/26/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-18 06:51:54","2025-06-18 06:52:06"
"5153","MF2502011","2","FM-PD-09","LAS42","LAS42L03B21","06/27/2025","213.1600","06/27/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-06-18 06:54:27","2025-06-18 06:54:52"
"5154","MF2502011","2","FM-PD-09","LAS42","LAS42L03B22","06/27/2025","213.1600","06/27/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-06-18 06:55:27","2025-06-18 06:55:40"
"5155","MF2502010","2","FM-PD-09","LMS42","LMS42L03B21","06/27/2025","213.1600","06/27/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-06-18 06:56:58","2025-06-18 06:58:05"
"5156","MF2502010","2","FM-PD-09","LMS42","LMS42L03B22","06/27/2025","213.1600","06/27/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-06-18 06:58:46","2025-06-18 06:59:55"
"5157","MF2504015","2","FM-PD-09","LAR160","LAR160L02B19","06/27/2025","306.0300","06/27/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-18 07:04:07","2025-06-18 07:05:03"
"5158","MF2504015","2","FM-PD-09","LAR160","LAR160L02B20","06/27/2025","306.0300","06/27/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-18 07:05:39","2025-06-18 07:05:52"
"5159","MF2504015","2","FM-PD-09","LAR160","LAR160L02B21","06/27/2025","306.0300","06/27/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 303 kg + Loss 1% (3.03 kg) = จำนวนที่ต้องผลิต 306.03 kg","2025","49","2","2025-06-18 07:06:18","2025-06-18 07:06:51"
"5160","MF2502010","2","FM-PD-09","LMS42","LMS42L03B21","06/27/2025","213.1600","06/27/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 212.10 kg + Loss 0.5% (1.06 kg) = จำนวนที่ต้องผลิต 213.16 kg","2025","49","2","2025-06-18 07:58:28","2025-06-18 07:58:33"
"5161","MF2311006","2","FM-PD-09","MLB450","MLB450L05B01","06/27/2025","101.0000","06/27/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 100 kg. + loss 1.00 % (1.00 kg.) จำนวนที่ต้องผลิต 101 kg.","2025","49","2","2025-06-19 02:22:15","2025-06-19 02:22:50"
"5162","MF2311006","2","FM-PD-09","MLB450","MLB450L05B02","06/27/2025","60.9800","06/27/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 60.38 kg. + loss 1.00 % (0.60 kg.) จำนวนที่ต้องผลิต 60.98 kg.","2025","49","2","2025-06-19 02:24:00","2025-06-19 02:25:43"
"5163","MF2506003","2","FM-PD-09","WGB10","WGB10L01B01","06/23/2025","8.5500","06/23/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 8.30 kg. + loss 3 % (0.25 g.) = จำนวนที่ต้องผลิต 8.55 kg.","2025","49","2","2025-06-19 03:18:11","2025-06-19 03:20:27"
"5164","MF2506004","2","FM-PD-09","WHS200","WHS200L01B01","06/24/2025","10.1000","06/24/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 10.00 kg. + loss 1 % (0.10 g.) = จำนวนที่ต้องผลิต 10.10 kg.","2025","49","2","2025-06-19 04:31:31","2025-06-19 04:32:16"
"5165","MF2506004","2","FM-PD-09","WHS200","WHS200L01B02","06/25/2025","101.0000","06/25/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 100 kg. + loss 1 % ( 1.00 g.) = จำนวนที่ต้องผลิต 101.00 kg.","2025","49","2","2025-06-19 04:33:57","2025-06-19 04:35:04"
"5166","MF2506004","2","FM-PD-09","WHS200","WHS200L01B03","06/25/2025","86.8600","06/25/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 86 kg. + loss 1 % (0.86 g.) = จำนวนที่ต้องผลิต 86.86 kg.","2025","49","2","2025-06-19 04:35:46","2025-06-19 04:36:42"
"5167","MF2404003","2","FM-PD-09","POG250","POG250L04B01","06/25/2025","103.0000","06/25/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 100 kg + Loss 3% (3.00 kg) = จำนวนที่ต้องผลิต 103 kg","2025","49","2","2025-06-19 10:44:26","2025-06-19 10:45:47"
"5168","MF2404003","2","FM-PD-09","POG250","POG250L04B02","06/25/2025","103.0000","06/25/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 100 kg + Loss 3% (3.00 kg) = จำนวนที่ต้องผลิต 103 kg","2025","49","2","2025-06-19 10:46:26","2025-06-19 10:46:40"
"5169","MF2404003","2","FM-PD-09","POG250","POG250L04B03","06/25/2025","103.0000","06/25/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 100 kg + Loss 3% (3.00 kg) = จำนวนที่ต้องผลิต 103 kg","2025","49","2","2025-06-19 10:47:04","2025-06-19 10:47:11"
"5170","MF2404003","2","FM-PD-09","POG250","POG250L04B04","06/25/2025","103.0000","06/25/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 100 kg + Loss 3% (3.00 kg) = จำนวนที่ต้องผลิต 103 kg","2025","49","2","2025-06-19 10:47:33","2025-06-19 10:47:37"
"5171","MF2404003","2","FM-PD-09","POG250","POG250L04B05","06/26/2025","103.0000","06/26/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 100 kg + Loss 3% (3.00 kg) = จำนวนที่ต้องผลิต 103 kg","2025","49","2","2025-06-19 10:48:02","2025-06-19 10:48:06"
"5172","MF2404003","2","FM-PD-09","POG250","POG250L04B06","06/26/2025","103.0000","06/26/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 100 kg + Loss 3% (3.00 kg) = จำนวนที่ต้องผลิต 103 kg","2025","49","2","2025-06-19 10:48:31","2025-06-19 10:48:35"
"5173","MF2404003","2","FM-PD-09","POG250","POG250L04B07","06/26/2025","103.0000","06/26/2025","1","6","","","","","","","","","","","2025","49","1","2025-06-19 10:48:54","2025-06-19 10:48:54"
"5174","MF2404003","2","FM-PD-09","POG250","POG250L04B07","06/26/2025","103.0000","06/26/2025","1","6","","","","","","","","","","","2025","21","2","2025-06-19 10:49:04","2025-06-20 01:13:52"
"5175","MF2404003","2","FM-PD-09","POG250","POG250L04B07","06/26/2025","103.0000","06/26/2025","1","6","","","","","","","","","","","2025","49","1","2025-06-19 10:49:04","2025-06-19 10:49:04"
"5176","MF2404003","2","FM-PD-09","POG250","POG250L04B07","06/26/2025","103.0000","06/26/2025","1","6","","","","","","","","","","","2025","49","1","2025-06-19 10:49:04","2025-06-19 10:49:04"
"5177","MF2404003","2","FM-PD-09","POG250","POG250L04B07","06/26/2025","103.0000","06/26/2025","1","6","","","","","","","","","","จำนวนตามทฤษฎี 100 kg + Loss 3% (3.00 kg) = จำนวนที่ต้องผลิต 103 kg","2025","49","2","2025-06-19 10:49:04","2025-06-19 10:49:10"
