"id","formula_masters_id","ppart_action","step_number","sub_number","pdetails","ptime","ptemp","paction_output","psts_check","remark","created_at","updated_at"
"2609","MF2503011","A+B+C","3","","เติมวัตถุดิบลำดับที่ 5\n▢RC00T022 และ \nวัตถุดิบลำดับที่ 6\n▢RC00S015 ปั่นผสมให้เข้ากันด้วยความเร็วรอบ 300-800 rpm","30-40","-","เนื้อเจลสีขาวทึบ มีความหนืด กลิ่นเฉพาะตัว","","","2025-03-11 09:27:26","2025-03-12 09:47:38"
"2610","MF2503011","D","4","","ชั่งวัตถุดิบลำดับที่ 7 ▢RC000000 (น้ำปกติ) ลงในหม้อผสมเล็ก จากนั้นเติม วัตถุดิบลำดับที่ 8 ▢RC00R007  และวัตถุดิบลำดับที่ 9 ▢RC00L029 คนผสมให้เข้ากันด้วยไม้พาย","5-10","-","ของเหลวขุ่น ไม่มีสี - สีเหลืองอ่อน กลิ่นเฉพาะตัว","","","2025-03-11 09:28:10","2025-03-11 09:30:34"
"2611","MF2503011","A+B+C+D","5","","จากนั้นค่อยๆเติม Part D ลงในหม้อผสมใหญ่ ปั่นผสมให้เข้ากันด้วยความเร็วรอบ 300-800 rpm","5-15","-","เนื้อเจลสีขาวทึบ มีความหนืด กลิ่นเฉพาะตัว","","","2025-03-11 09:30:50","2025-03-11 09:31:14"
"2612","MF2503011","A+B+C+D+E","6","","เติม Part E ลงในขั้นตอนที่ 5 ได้แก่ วัตถุดิบลำดับที่ 10 ▢RC00P023 ,วัตถุดิบลำดับที่ 11 ▢RC00S003, วัตถุดิบลำดับที่ 12 ▢RC00S075 และ วัตถุดิบลำดับที่ 13 ▢RC00M013 ปั่นผสมให้เข้ากันด้วยความเร็วรอบ 300-800 rpm","20-30","-","เนื้อเจลสีขาวทึบ มีความหนืด กลิ่นเฉพาะตัว","","","2025-03-11 09:31:26","2025-03-12 09:47:52"
"2613","MF2503011","A+B+C+D+E","7","","ปั่น Bulk","5-10","-","เนื้อเจลสีขาวทึบ มีความหนืด กลิ่นเฉพาะตัว","","","2025-03-11 09:33:13","2025-03-11 09:33:37"
"2614","MF2503012","A","1","","ชั่งวัตถุดิบลำดับที่ 1 \n▢RC000000 (น้ำปกติ) ลงในหม้อผสมใหญ่ จากนั้นเติมวัตถุดิบลำดับที่ 2 \n▢RC00N011 และ \nวัตถุดิบลำดับที่ 3 \n▢RC00L004	 ปั่นผสมให้เข้ากันด้วยความเร็วรอบ 200-500 rpm","5-10","-","ของเหลวใส ไม่มีสี กลิ่นเฉพาะตัว","","","2025-03-14 09:43:32","2025-03-14 09:47:15"
"2615","MF2503012","A","2","","จากนั้นค่อยๆเติมวัตถุดิบลำดับที่ 4\n▢RC00A038 ลงไปในขั้นตอนที่ 1 ปั่นผสมให้เข้ากันด้วยความเร็วรอบ 500-1000 rpm","10-20","-","เนื้อเจลสีขาวขุ่น มีความหนืด กลิ่นเฉพาะตัว","","","2025-03-14 09:47:20","2025-03-14 09:47:32"
"2616","MF2503012","A+B","3","","ค่อยๆเติมวัตถุดิบลำดับที่ 5\n▢ RC00N004 และวัตถุดิบลำดับที่ 6  ▢ RC00E026  ลงในขั้นตอนที่ 2  ปั่นผสมให้เข้ากันด้วยความเร็วรอบ 500-1000 rpm","10-20","-","เนื้อเจลสีขาวทึบ มีความหนืด กลิ่นเฉพาะตัว","","","2025-03-14 09:47:43","2025-03-14 09:48:23"
"2617","MF2503012","A+B+C","4","","เติมวัตถุดิบลำดับที่ 7\n▢RC00M013 และ \nวัตถุดิบลำดับที่ 8\n▢RC00T022 ปั่นผสมให้เข้ากันด้วยความเร็วรอบ 500-1000 rpm","20-30","-","เนื้อเจลสีขาวทึบ มีความหนืด กลิ่นเฉพาะตัว","","","2025-03-14 09:48:05","2025-08-01 03:00:49"
"2618","MF2503012","D","5","","ชั่งวัตถุดิบลำดับที่ 9 ▢RC000000 (น้ำปกติ) ลงในหม้อผสมเล็ก จากนั้นเติม วัตถุดิบลำดับที่ 10 ▢RC00R007 ,วัตถุดิบลำดับที่ 11 ▢RC00P047 , วัตถุดิบลำดับที่ 12 ▢RC00L028	และวัตถุดิบลำดับที่ 13 ▢RC00L029 คนผสมให้เข้ากันด้วยไม้พาย","5-10","-","ของเหลวใส ไม่มีสี - สีเหลืองอ่อน กลิ่นเฉพาะตัว","","","2025-03-14 09:48:32","2025-03-14 09:48:50"
"2619","MF2503012","A+B+C+D","6","","จากนั้นค่อยๆเติม Part D ลงในหม้อผสมใหญ่ ปั่นผสมให้เข้ากันด้วยความเร็วรอบ 300-800 rpm","10-20","-","เนื้อเจลสีขาวทึบ มีความหนืด กลิ่นเฉพาะตัว","","","2025-03-14 09:48:59","2025-03-14 09:49:14"
"2620","MF2503012","A+B+C+D+E","7","","เติม Part E ลงในขั้นตอนที่ 6 ได้แก่ วัตถุดิบลำดับที่ 14 ▢RC00P023 ,วัตถุดิบลำดับที่ 15 ▢RC00S003, วัตถุดิบลำดับที่ 16 ▢RC00S075 และ วัตถุดิบลำดับที่ 17 ▢RC00S015 ปั่นผสมให้เข้ากันด้วยความเร็วรอบ 300-800 rpm","30-40","-","เนื้อเจลสีขาวทึบ มีความหนืด กลิ่นเฉพาะตัว","","","2025-03-14 09:49:20","2025-08-01 03:00:42"
"2621","MF2503013","A","1","","เตรียม part A โดยชั่งวัตถุดิบลำดับที่ 1 ▢RC000000 (น้ำอุณหภูมิห้อง) ลงในหม้อผสม ค่อยๆโปรยวัตถุดิบลำดับที่ 2 ▢RC00V010 ลงในหม้อผสม ปั่นผสมที่ความเร็วรอบ 100-400 rpm ใช้หัวปั่นใบพัดตลอดการผสม","15-20","-","ของเหลวขุ่น","","","2025-03-17 02:55:42","2025-03-17 02:56:04"
"2622","MF2503013","B","2","","เตรียม part B โดยชั่งวัตถุดิบลำดับที่ 3 ▢RC000000 ลงในหม้อ เติมวัตถุดิบลำดับที่ 4 ▢RC00M040, และวัตถุดิบลำดับที่ 5 ▢RC00L004 คนผสมด้วยไม้พายจนวัตถุดิบละลายหมด","5-10","-","ของเหลวใส","","","2025-03-17 02:56:08","2025-03-17 03:00:34"
"2623","MF2503013","A+B","3","","ผสม part A+B โดยค่อยๆเติม ▢part B ลงใน part A ปั่นผสมที่ความเร็วรอบ 100-400 rpm","10-15","-","ของเหลวขุ่น","","","2025-03-17 03:00:44","2025-03-17 03:01:03"
"2624","MF2503013","A+B+C","4","","เติมวัตถุดิบลำดับที่ 6 ▢RC00S015 ลงในขั้นตอนที่ 3 ปั่นผสมที่ความเร็วรอบ 100-400 rpm","10-15","-","ของเหลวสีขาวทึบ","","","2025-03-17 03:01:07","2025-03-17 03:01:36"
"2625","MF2503013","A+B+C","5","","เติมวัตถุดิบลำดับที่ 7 ▢RC00S016 ลงในขั้นตอนที่ 4 ปั่นผสมที่ความเร็วรอบ 100-400 rpm","5-10","-","ของเหลวสีขาวอมเหลือง","","","2025-03-17 03:01:46","2025-03-17 03:02:08"
"2626","MF2503013","A+B+C","6","","เติมวัตถุดิบลำดับที่ 8 ▢RC00T022 ลงในขั้นตอนที่ 5 ปั่นผสมที่ความเร็วรอบ 100-400 rpm","5-10","-","ของเหลวสีขาวอมเหลือง","","","2025-03-17 03:02:15","2025-03-17 03:02:40"
"2627","MF2503013","A+B+C","7","","เติมวัตถุดิบลำดับที่ 9 ▢RC00S003 ลงในขั้นตอนที่ 6 ปั่นผสมที่ความเร็วรอบ 100-400 rpm","5-10","-","ของเหลวสีขาวอมเหลือง","","","2025-03-17 03:02:46","2025-03-17 03:03:04"
"2628","MF2503013","A+B+C","8","","เติมวัตถุดิบลำดับที่ 10 ▢RC00G012 ลงในขั้นตอนที่ 7 ปั่นผสมที่ความเร็วรอบ 100-400 rpm","10-15","-","ของเหลวสีขาวอมเหลือง","","","2025-03-17 03:03:08","2025-03-17 03:03:58"
"2629","MF2503014","A","1","","เตรียม part A โดยชั่งวัตถุดิบลำดับที่ 1 ▢RC000000 (น้ำอุณหภูมิห้อง) ลงในหม้อผสม ค่อยๆโปรยวัตถุดิบลำดับที่ 2 ▢RC00V010 ลงในหม้อผสม ปั่นผสมที่ความเร็วรอบ 100-400 rpm ใช้หัวปั่นใบพัดตลอดการผสม\nเมื่อเนื้อกระจายตัวดีแล้ว พักเนื้อไว้ 1 ชั่วโมง","40-60","-","ของเหลวขุ่น","","","2025-03-17 03:17:42","2025-03-18 04:28:48"
"2630","MF2503014","B","2","","เตรียม part B โดยชั่งวัตถุดิบลำดับที่ 3 ▢RC000000 ลงในหม้อ เติมวัตถุดิบลำดับที่ 4 ▢RC00M040, และวัตถุดิบลำดับที่ 5 ▢RC00L004 คนผสมด้วยไม้พายจนวัตถุดิบละลายหมด","5-10","-","ของเหลวใส","","","2025-03-17 03:19:12","2025-03-17 03:19:27"
