"id","fda_number","th_name","en_name","type","file_json","companies_id","fml_code","fml_name","genus","specie","part_used","solven","solven_group","note","cas_no","ins_no","part_use","record_status","created_at","updated_at"
"9914","N-0031986","","SERINE PROTEASE WITH CHYMOTRYPSIN SPECIFICITY FROM NOCARDIOPSIS PRASINA EXPRESSED IN BACILLUS LICHENIFORMIS","FA","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9915","N-0031987","","STEVIOL GLYCOSIDES FROM STEVIA REBAUDIANA BERTONI (REBAUDIOSIDE A 78.6%, REBAUDIOSIDE B 15.8%, STEVIOSIDE 0.5 %, REBAUDIOSIDE C 0.4%, REBAUDIOSIDE D 0.4%, REBAUDIOSIDE F 0.3%)","FA","breakdown-component","3","","","","","","","","","-","960a","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9916","N-0031988","","STEVIOL GLYCOSIDES FROM STEVIA REBAUDIANA BERTONI (REBAUDIOSIDE A 37.76% ,  REBAUDIOSIDE C 23.05% , STEVIOSIDE 20.29%, REBAUDIOSIDE B 13.45%, REBAUDIOSIDE F 0.71%, STEVIOLBIOSIDE 0.41%, REBUSOSIDE 0.29%, DULCOSIDE A 0.19%, REBAUDIOSIDE D 0.12%)","FA","breakdown-component","3","","","","","","","","","-","960a","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9917","N-0031989","","MUSTARD OIL FLAVORING (NATURE IDENTICAL FLAVORING)","FL","breakdown-component","3","","","","","","","","","","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9918","N-0031990","XYLANASE* (สธ 1010.4/510 ลงวันที่ 14 มกราคม 2563)","","FA","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9919","N-0031991","ปลามาฮิ-มาฮิ / ปลาอีโต้มอญ","MAHI-MAHI FISH / COMMON DOLPHINFISH","ING","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9920","N-0031992","ผงอกไก่","CHICKEN BREAST POWDER","ING","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9921","N-0031994","ALPHA-AMYLASE* (สธ 1010/3927 ลงวันที่ 23 มีนาคม 2565)","-","FA","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9922","N-0031995","","CHESTNUT FLAVORING (ARTIFICIAL FLAVORING)","FL","breakdown-component","3","","","","","","","","","","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9923","N-0031996","มะพร้าวคั่ว","","ING","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9924","N-0031997","","BERGAMOT FLAVORING (NATURE IDENTICAL FLAVORING)","FL","breakdown-component","3","","","","","","","","","","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9925","N-0031998","","JASMINE FLAVORING (ARTIFICIAL FLAVORING)","FL","breakdown-component","3","","","","","","","","","","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9926","N-0031999","","SAFFRON FLAVORING (NATURE IDENTICAL FLAVORING)","FL","breakdown-component","3","","","","","","","","","","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9927","N-0032000","EPA และ DHA 24% จากน้ำมันคริลล์ (EUPHAUSIA SUPERBA)","EPA AND DHA 24 % FROM KRILL OIL (EUPHAUSIA SUPERBA)","AI","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9928","N-0032001","โปรตีนจากถั่วลูพิน","LUPIN BEAN PROTEIN","ING","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9929","N-0032002","PULLULANASE* (สธ 1010.4/223 ลงวันที่ 9 มกราคม 2563)","","FA","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9930","N-0032003","","JAPANESE APRICOT FLAVORING (NATURAL FLAVORING)","FL","breakdown-component","3","","","","","","","","","","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9931","N-0032004","ALPHA-AMYLASE* (สธ 1010/7028 ลงวันที่ 1 มิถุนายน 2565)","","FA","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9932","N-0032005","GLUCOAMYLASE* (สธ 1010/7027 ลงวันที่ 1 มิถุนายน 2565)","-","FA","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9933","N-0032006","","HONEY AND GINGER FLAVORING (NATURAL FLAVORING)","FL","breakdown-component","3","","","","","","","","","-","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9934","N-0032007","ไฮโดรไลซ์โปรตีนจากรังนก","HYDROLYZED BIRD NEST PROTEIN","ING","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9935","N-0032008","BLACK SEED OIL* (สธ 1010/9701 ลงวันที่ 5 สิงหาคม 2565)","","AI","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9936","N-0032009","EPA และ DHA 9.7% จากผงน้ำมันปลาชนิดอื่น","EPA AND DHA 9.7% FROM UNNAMED FISH OIL POWDER","AI","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9937","N-0032010","","FRIED ONION FLAVORING (NATURAL FLAVORING)","FL","breakdown-component","3","","","","","","","","","","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9938","N-0032011","","BORON CITRATE (PROVIED BORON 5 %)","NU","breakdown-component","3","","","","","","","","","74231-02-0","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9939","N-0032012","น้ำไฮโดรเจน* (สธ 1010.4/8674 ลงวันที่ 23 มิ.ย. 2564)","","ING","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9940","N-0032013","","OAT SYRUP POWDER","ING","breakdown-component","3","","","","","","","","","-","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9941","N-0032014","CALCIUM HYDROXYMETHYL BUTYRATE* (สธ 1010/6157 ลงวันที่ 11 พฤษภาคม 2565)","","AI","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9942","N-0032015","","FRIED GARLIC FLAVORING (NATURAL FLAVORING)","FL","breakdown-component","3","","","","","","","","","","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9943","N-0032016","","DATE PALM FLAVORING (ARTIFICIAL FLAVORING)","FL","breakdown-component","3","","","","","","","","","","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9944","N-0032017","","ROASTED HAZELNUT FLAVORING (ARTIFICIAL FLAVORING)","FL","breakdown-component","3","","","","","","","","","","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9945","N-0032018","","FERRIC SODIUM EDTA (PROVIDE IRON 13%)","NU","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9946","N-0032019","","STEVIOL GLYCOSIDES FROM STEVIA REBAUDIANA BERTONI (REBAUDIOSIDE A 54.12%, STEVIOSIDE 35.65%, REBAUDIOSIDE C 5.88%, REBAUDIOSIDE D 1.54%, REBAUDIOSIDE F 0.84%, REBAUDIOSIDE B 0.78%, STEVIOLBIOSIDE 0.52%, RUBUSOSIDE 0.34%, DULCOSIDE A 0.33%)","FA","breakdown-component","3","","","","","","","","","-","960a","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9947","N-0032020","","QUERCETIN (38%)","AI","breakdown-component","3","","","","","","","","","117-39-5","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9948","N-0032021","","HEAT KILLED LACTOBACILLUS PARACASEI MCC1849 / HEAT KILLED LACTICASEIBACILLUS PARACASEI MCC1849*","AI","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9949","N-0032023","ผงน้ำต้มกระดูกปลาทูน่า","-","ING","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9950","N-0032024","","GUM ARABIC (80%)","AI","breakdown-component","3","","","","","","","","","9000-01-5","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9951","N-0032025","","VANILLA  AND TOFFEE FLAVORING (NATURE IDENTICAL FLAVORING)","FL","breakdown-component","3","","","","","","","","","","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9952","N-0032026","","MALT EXTRACT POWDER FROM BARLEY (MALT SYRUP POWDER FROM BARLEY)","ING","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9953","N-0032027","ผงน้ำหมักจากต้นอ่อนบัควีท","FERMENTED BUCKWHEAT SPROUT JUICE POWDER","ING","breakdown-component","3","","","","","","","","","","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9954","N-0032028","","COENZYME Q10 (90%)","AI","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9955","N-0032029","","WHITE CHOCOLATE FLAVORING (NATURE IDENTICAL FLAVORING)","FL","breakdown-component","3","","","","","","","","","","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9956","N-0032030","","CITRUS BIOFLAVONOID POWDER (98%)","AI","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9957","N-0032031","","D-ALPHA-TOCOPHEROL (PROVIDES VITAMIN E 450 IU/G)","NU","breakdown-component","3","","","","","","","","","59-02-9","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9958","N-0032033","","MULBERRY FLAVORING (ARTIFICIAL FLAVORING)","FL","breakdown-component","3","","","","","","","","","-","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9959","N-0032034","น่องติดสะโพกเป็ด","","ING","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9960","N-0032035","","COENZYME Q10 (22%)","AI","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9961","N-0032036","เนื้อหอยแมลงภู่เกาหลี","FAR EASTERN MUSSEL MEAT /KOREAN MUSSEL MEAT","ING","breakdown-component","3","","","","","","","","","","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9962","N-0032037","","GINGERBREAD FLAVORING (NATURAL FLAVORING)","FL","breakdown-component","3","","","","","","","","","","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9963","N-0032038","XYLANASE* (สธ 1010.4/11131 ลงวันที่ 4 สิงหาคม 2564)","","FA","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9964","N-0032039","PHOSPHOLIPASE A1* (สธ 1010.4/13892 ลงวันที่ 21 สิงหาคม 2563)","","FA","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9965","N-0032040","","ACETYL-L-CARNITINE HYDROCHLORIDE (98.5%)","NU","breakdown-component","3","","","","","","","","","5080-50-2","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9966","N-0032041","","L-GLUTATHIONE (40%)","NU","breakdown-component","3","","","","","","","","","70-18-8","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9967","N-0032042","กุ้งซากุระ","SAKURA SHRIMP/SAKURA-EBI","ING","breakdown-component","3","","","","","","","","","","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9968","N-0032043","","ASCORBIC ACID (70%)","NU","breakdown-component","3","","","","","","","","","50-81-7","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9969","N-0032044","ผงน้ำชาหมักคอมบูชะ","KOMBUCHA POWDER","ING","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9970","N-0032045","VITAMIN K2 (MENAQUINONE-7) - K2VITAL(R) 5% MCT OIL* (สธ 1010/1422 ลงวันที่ 1 ก.พ. 2565)","","NU","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9971","N-0032046","VITAMIN K2 (MENAQUINONE-7) - K2VITAL(R) 0.2% DELTA POWDER* (สธ 1010/1422 ลงวันที่ 1 ก.พ. 2565)","","NU","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9972","N-0032047","VITAMIN K2 (MENAQUINONE-7) - K2VITAL(R) 1% MCC POWDER* (สธ 1010/1422 ลงวันที่ 1 ก.พ. 2565)","","NU","breakdown-component","3","","","","","","","","","","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9973","N-0032048","VITAMIN K2 (MENAQUINONE-7) - K2VITAL(R) 1% MCT OIL* (สธ 1010/1422 ลงวันที่ 1 ก.พ. 2565)","","NU","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9974","N-0032049","VITAMIN K2 (MENAQUINONE-7) - K2VITAL(R) 1% DELTA POWDER* (สธ 1010/1422 ลงวันที่ 1 ก.พ. 2565)","","NU","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9975","N-0032051","","CLOVE BUD OIL FLAVORING (NATURAL FLAVORING)","FL","breakdown-component","3","","","","","","","","","","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9976","N-0032052","","MILK TEA FLAVORING (ARTIFICIAL FLAVORING)","FL","breakdown-component","3","","","","","","","","","","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9977","N-0032055","","ALPHA-CYCLODEXTRIN","AI","breakdown-component","3","","","","","","","","","10016-20-3","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9978","N-0032056","","BLACK TEA FLAVORING (ARTIFICIAL FLAVORING)","FL","breakdown-component","3","","","","","","","","","","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9979","N-0032057","","AVAILOM(R) 50 HIGH DHA ALGAE (CONTAIN EPA, DHA AND LYSINE)*","AI","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9980","N-0032059","หนำเลี๊ยบดอง","SALTED CHINESE BLACK OLIVE","ING","breakdown-component","3","","","","","","","","","","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9981","N-0032060","-","STEVIOL GLYCOSIDES FROM STEVIA REBAUDIANA BERTONI (FEMA 4772) (CONTAINS STEVIOL 33.13%)","FA","breakdown-component","3","","","","","","","","","-","960a","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9982","N-0032061","-","STEVIOL GLYCOSIDES FROM STEVIA REBAUDIANA BERTONI (FEMA 4601) (CONTAINS STEVIOL 32.82%)","FA","breakdown-component","3","","","","","","","","","-","960a","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9983","N-0032062","LACTASE* (สธ 1010/9932 ลงวันที่ 11 สิงหาคม 2565)","","FA","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9984","N-0032063","LACTASE* (สธ 1010/10522 ลงวันที่ 24 สิงหาคม 2565)","","FA","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9985","N-0032064","","STEVIOL GLYCOSIDES FROM STEVIA REBAUDIANA BERTONI (FEMA 4806) (CONTAINS STEVIOL 33.26%)","FA","breakdown-component","3","","","","","","","","","-","960a","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9986","N-0032065","หน่อไม้จีนแห้งต้ม","","ING","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9987","N-0032066","น้ำส้มสายชูหมักจากมะม่วง","","ING","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9988","N-0032067","","RENNET FROM RHIZOMUCOR SPECIES","FA","breakdown-component","3","","","","","","","","","9042-08-4","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9989","N-0032068","-","ENZYME MODIFIED STEVIOL GLYCOSIDES (FEMA 4968) (CONTAINS STEVIOL 23.88%)","FA","breakdown-component","3","","","","","","","","","-","960c","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9990","N-0032069","-","STEVIOL GLYCOSIDES FROM STEVIA REBAUDIANA BERTONI (FEMA 4805) (CONTAINS STEVIOL 32.29%)","FA","breakdown-component","3","","","","","","","","","-","960a","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9991","N-0032071","","CHAMOMILE FLOWER FLAVORING (NATURE IDENTICAL FLAVORING)","FL","breakdown-component","3","","","","","","","","","","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9992","N-0032072","","CANTALOUPE FLAVORING (ARTIFICIAL FLAVORING)","FL","breakdown-component","3","","","","","","","","","","","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9993","N-0032073","EPA และ DHA 80% จากน้ำมันปลากะตักเข้มข้นสูง (ENGRAULIS RINGENS)","EPA AND DHA 80% FROM HIGHLY CONCENTRATED ANCHOVY OIL (ENGRAULIS RINGENS)","AI","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9994","N-0032078","","BETA-CAROTENE (PROVIDE VITAMIN A 325,000 IU/G)","NU","breakdown-component","3","","","","","","","","","7235-40-7","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9995","N-0032079","โปรตีนจากเมล็ดฟักทอง","PUMPKIN SEED PROTEIN","ING","breakdown-component","3","","","","","","","","","-","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9996","N-0032080","","VITAMIN K2 (MENAQUINONE-7) FROM BACILLUS SUBTILIS NATTO (0.2%)","NU","breakdown-component","3","","","","","","","","","2124-57-4","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
"9997","N-0032081","","VITAMIN K2 (MENAQUINONE-7) FROM BACILLUS LICHENIFORMIS (0.1 %)","NU","breakdown-component","3","","","","","","","","","2124-57-4","-","","1","2025-08-07 16:39:01","2025-08-07 16:39:01"
